"idx";"Player";"side_swing_plane_p2";"side_swing_plane_p3";"side_swing_plane_p4";"side_swing_plane_p5";"side_swing_plane_p6";"side_err_msg";"side_update_at";"clubhead_face_sweet_spot";"clubhead_err_msg";"clubhead_update_at";"front_is_head_lifted";"front_is_head_rotated";"front_is_knee_straightened";"front_err_msg";"front_update_at"
"142010";"yu";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:21:08";1;"";"2023-01-06 14:20:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:20:32"
"142012";"Jessica";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:21:03";1;"";"2023-02-10 14:20:34";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:20:33"
"142022";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 14:21:13";1;"";"2023-02-06 14:20:43";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:20:41"
"142039";"Guest.1";1;0;0;0;1;"IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-27 14:20:33";1;"";"2022-12-27 14:20:14";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:20:13"
"142042";"yu";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:21:43";1;"";"2023-01-06 14:21:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:21:05"
"142051";"yuzl";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-16 14:20:34";1;"";"2023-01-16 14:20:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:20:01"
"142059";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 14:21:49";1;"";"2023-02-06 14:21:19";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:21:17"
"142104";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:22:01";1;"";"2022-12-27 14:21:28";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:21:23"
"142106";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:22:00";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:21:26"
"142111";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:22:03";1;"";"2023-01-06 14:21:34";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:21:31"
"142117";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-27 14:21:21";1;"";"2022-12-27 14:20:52";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:20:50"
"142123";"yuzl";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:22:16";1;"";"2023-02-10 14:21:44";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:21:41"
"142149";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 14:22:50";1;"";"2023-01-10 14:22:16";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 14:22:13"
"142150";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:22:53";1;"";"2022-12-27 14:22:14";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:22:09"
"142154";"Ellen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:22:45";1;"";"2023-02-10 14:22:14";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:22:12"
"142207";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 14:22:58";1;"";"2023-02-06 14:22:27";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:22:25"
"142209";"yuzl";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-16 14:21:52";1;"";"2023-01-16 14:21:22";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:21:20"
"142210";"sung";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:23:10";1;"";"2023-01-06 14:22:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:22:32"
"142223";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:23:21";1;"";"2022-12-27 14:22:46";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:22:41"
"142226";"Ellen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:23:17";1;"";"2023-02-10 14:22:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:22:44"
"142231";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:23:24";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:22:51"
"142240";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-27 14:22:47";1;"";"2022-12-27 14:22:15";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:22:13"
"142241";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 14:23:38";1;"";"2023-02-06 14:23:01";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:22:59"
"142243";"sung";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 14:23:43";1;"";"2023-01-06 14:23:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:23:04"
"142248";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-16 14:22:29";1;"";"2023-01-16 14:22:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:21:57"
"142254";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-10 14:23:55";1;"";"2023-01-10 14:23:21";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 14:23:18"
"142309";"Jessica";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:23:53";1;"";"2023-02-10 14:23:28";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:23:25"
"142313";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:24:08";1;"";"2023-02-13 14:23:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:23:33"
"142318";"sung";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:24:17";1;"";"2023-01-06 14:23:43";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:23:39"
"142325";"yang";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-16 14:23:08";1;"";"2023-01-16 14:22:38";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:22:36"
"142327";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 14:24:18";1;"";"2023-02-06 14:23:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:23:45"
"142330";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:24:27";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:23:49"
"142338";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-15 14:24:33";1;"";"2023-02-15 14:24:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 14:23:58"
"142355";"chi";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:24:54";1;"";"2023-01-06 14:24:20";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:24:16"
"142401";"yang";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-16 14:23:44";1;"";"2023-01-16 14:23:14";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:23:11"
"142402";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-13 14:25:05";1;"";"2023-01-13 14:24:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:24:27"
"142421";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:25:18";1;"";"2022-12-27 14:24:45";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:24:41"
"142422";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-15 14:25:16";1;"";"2023-02-15 14:24:43";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 14:24:41"
"142431";"chi";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:25:30";1;"";"2023-01-06 14:24:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:24:52"
"142451";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-16 14:24:35";1;"";"2023-01-16 14:24:02";0;0;0;"Traceback (most recent call last):
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 1820, in _execute_context
    cursor, statement, parameters, context
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/default.py"", line 732, in do_execute
    cursor.execute(statement, parameters)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/cursors.py"", line 148, in execute
    result = self._query(query)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/cursors.py"", line 310, in _query
    conn.query(q)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 548, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 775, in _read_query_result
    result.read()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 1156, in read
    first_packet = self.connection._read_packet()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 725, in _read_packet
    packet.raise_for_error()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/protocol.py"", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/err.py"", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.IntegrityError: (1062, ""Duplicate entry '142451' for key 'PRIMARY'"")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/mnt/trainData/celery_tasks.py"", line 67, in front
    front_detect.front_pose_detect(idx)
  File ""/mnt/trainData/brian/golf_pose_detect/src/pose/pose.py"", line 142, in front_pose_detect
    front_update_at=datetime.now()
  File ""/mnt/trainData/brian/golf_pose_detect/src/util/db.py"", line 64, in save
    self.session.commit()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 1451, in commit
    self._transaction.commit(_to_root=self.future)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 829, in commit
    self._prepare_impl()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 808, in _prepare_impl
    self.session.flush()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 3383, in flush
    self._flush(objects)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 3523, in _flush
    transaction.rollback(_capture_exception=True)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/util/langhelpers.py"", line 72, in __exit__
    with_traceback=exc_tb,
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/util/compat.py"", line 208, in raise_
    raise exception
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/session.py"", line 3483, in _flush
    flush_context.execute()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/unitofwork.py"", line 456, in execute
    rec.execute(self)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/unitofwork.py"", line 633, in execute
    uow,
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/persistence.py"", line 250, in save_obj
    insert,
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/orm/persistence.py"", line 1098, in _emit_insert_statements
    statement, multiparams, execution_options=execution_options
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 1631, in _execute_20
    return meth(self, args_10style, kwargs_10style, execution_options)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/sql/elements.py"", line 333, in _execute_on_connection
    self, multiparams, params, execution_options
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 1508, in _execute_clauseelement
    cache_hit=cache_hit,
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 1863, in _execute_context
    e, statement, parameters, cursor, context
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 2044, in _handle_dbapi_exception
    sqlalchemy_exception, with_traceback=exc_info[2], from_=e
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/util/compat.py"", line 208, in raise_
    raise exception
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/base.py"", line 1820, in _execute_context
    cursor, statement, parameters, context
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/sqlalchemy/engine/default.py"", line 732, in do_execute
    cursor.execute(statement, parameters)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/cursors.py"", line 148, in execute
    result = self._query(query)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/cursors.py"", line 310, in _query
    conn.query(q)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 548, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 775, in _read_query_result
    result.read()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 1156, in read
    first_packet = self.connection._read_packet()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/connections.py"", line 725, in _read_packet
    packet.raise_for_error()
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/protocol.py"", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File ""/home/ec2-user/miniconda3/lib/python3.7/site-packages/pymysql/err.py"", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
sqlalchemy.exc.IntegrityError: (pymysql.err.IntegrityError) (1062, ""Duplicate entry '142451' for key 'PRIMARY'"")
[SQL: INSERT INTO `MLResult` (idx, `Player`, side_swing_plane_p2, side_swing_plane_p3, side_swing_plane_p4, side_swing_plane_p5, side_swing_plane_p6, side_err_msg, side_update_at, clubhead_face_sweet_spot, clubhead_err_msg, clubhead_update_at, front_is_head_lifted, front_is_head_rotated, front_is_knee_straightened, front_err_msg, front_update_at) VALUES (%(idx)s, %(Player)s, %(side_swing_plane_p2)s, %(side_swing_plane_p3)s, %(side_swing_plane_p4)s, %(side_swing_plane_p5)s, %(side_swing_plane_p6)s, %(side_err_msg)s, %(side_update_at)s, %(clubhead_face_sweet_spot)s, %(clubhead_err_msg)s, %(clubhead_update_at)s, %(front_is_head_lifted)s, %(front_is_head_rotated)s, %(front_is_knee_straightened)s, %(front_err_msg)s, %(front_update_at)s)]
[parameters: {'idx': '142451', 'Player': 'yuzl', 'side_swing_plane_p2': None, 'side_swing_plane_p3': None, 'side_swing_plane_p4': None, 'side_swing_plane_p5': None, 'side_swing_plane_p6': None, 'side_err_msg': None, 'side_update_at': None, 'clubhead_face_sweet_spot': None, 'clubhead_err_msg': None, 'clubhead_update_at': None, 'front_is_head_lifted': None, 'front_is_head_rotated': None, 'front_is_knee_straightened': None, 'front_err_msg': 'IEEE 未偵測到 p1 p4', 'front_update_at': datetime.datetime(2023, 1, 16, 14, 24, 2, 111262)}]
(Background on this error at: https://sqlalche.me/e/14/gkpj)
";"2023-01-16 14:24:02"
"142455";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:25:47";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:25:15"
"142500";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-13 14:24:46";1;"";"2023-01-13 14:24:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:24:16"
"142505";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-27 14:26:03";1;"";"2022-12-27 14:25:28";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:25:24"
"142509";"Guest.2";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 14:25:59";1;"";"2023-02-06 14:25:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:25:28"
"142522";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-15 14:26:17";1;"";"2023-02-15 14:25:45";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 14:25:44"
"142527";"yuzl";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-16 14:25:09";1;"";"2023-01-16 14:24:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:24:37"
"142529";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:26:26";1;"";"2023-02-13 14:25:52";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:25:49"
"142534";"heng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-09 14:25:24";1;"";"2023-01-09 14:24:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-09 14:24:51"
"142536";"min";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-06 14:26:34";1;"";"2023-01-06 14:26:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:25:58"
"142537";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:26:36";1;"";"2022-12-27 14:26:00";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:25:56"
"142542";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-13 14:26:23";1;"";"2023-01-13 14:26:07";0;0;0;"";""
"142602";"yuzl";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 14:26:54";1;"";"2023-02-06 14:26:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:26:21"
"142604";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-13 14:26:59";1;"";"2023-02-13 14:26:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-13 14:26:24"
"142607";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-13 14:27:09";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:26:32"
"142610";"heng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-13 14:25:56";1;"";"2023-01-13 14:25:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:25:25"
"142616";"min";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:27:17";1;"";"2023-01-06 14:26:41";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:26:37"
"142624";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-21 14:26:37";1;"";"2022-12-21 14:26:06";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-21 14:26:05"
"142629";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-01-13 14:27:09";1;"";"2023-01-13 14:26:54";0;0;0;"";""
"142631";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-27 14:27:28";1;"";"2022-12-27 14:26:54";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:26:50"
"142633";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 14:26:52";1;"";"2022-11-10 14:26:18";0;0;0;"";""
"142634";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-15 14:27:30";1;"";"2023-02-15 14:26:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-15 14:26:56"
"142640";"heng";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-09 14:26:29";1;"";"2023-01-09 14:25:59";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-09 14:25:56"
"142650";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-06 14:27:39";1;"";"2023-02-06 14:27:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 14:27:09"
"142651";"yang";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-16 14:26:33";1;"";"2023-01-16 14:26:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:26:01"
"142655";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-13 14:27:57";1;"";"2023-01-13 14:27:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:27:19"
"142700";"min";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-06 14:27:59";1;"";"2023-01-06 14:27:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-06 14:27:21"
"142709";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 14:28:08";1;"";"2023-01-10 14:27:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 14:27:31"
"142711";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 14:27:29";1;"";"2022-11-10 14:26:55";0;0;0;"";""
"142729";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-12-21 14:27:41";1;"";"2022-12-21 14:27:11";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-21 14:27:10"
"142730";"yang";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-01-16 14:27:13";1;"";"2023-01-16 14:26:43";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-16 14:26:40"
"142732";"sunny";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-01-09 14:27:23";1;"";"2023-01-09 14:26:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-09 14:26:50"
"142743";"yu";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-13 14:28:46";1;"";"2023-01-13 14:28:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-13 14:28:08"
"142748";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 14:28:06";1;"";"2022-11-10 14:27:32";0;0;0;"";""
"142753";"P1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 14:28:43";1;"";"2023-02-10 14:28:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 14:28:11"
"142755";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-01-10 14:28:57";1;"";"2023-01-10 14:28:21";0;0;0;"IEEE 未偵測到 p1 p4";"2023-01-10 14:28:18"
"142756";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-12-27 14:28:53";1;"";"2022-12-27 14:28:19";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-27 14:28:16"
"142808";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 14:27:58";1;"";"2022-11-10 14:27:47";0;0;0;"";""
